Open,High,Low,Close,Volume,Date
26.1791,26.4788,26.1791,26.4788,318500,1994-12-01
26.5333,26.6241,26.4425,26.506,139200,1994-12-04
26.4062,26.5333,26.3607,26.5242,249900,1994-12-05
26.3607,26.4425,26.3063,26.3335,531900,1994-12-06
26.4425,26.4788,26.0066,26.0793,261500,1994-12-07
26.0793,26.1973,25.9703,26.1791,235900,1994-12-08
26.1247,26.3517,26.1247,26.3517,151100,1994-12-11
26.3335,26.4606,26.3335,26.4516,70900,1994-12-12
26.4153,26.7058,26.4153,26.5878,203300,1994-12-13
26.6241,26.7512,26.6241,26.6695,130100,1994-12-14
26.753,26.8536,26.7255,26.7988,266100,1994-12-15
26.7988,26.8536,26.7163,26.8354,1120200,1994-12-18
26.8628,26.8811,26.753,26.753,675600,1994-12-19
26.7713,27.1008,26.7713,27.0367,544500,1994-12-20
27.0367,27.0642,26.9269,26.9543,222000,1994-12-21
26.936,27.0458,26.936,26.9818,125800,1994-12-22
27.0733,27.1831,27.055,27.1283,95200,1994-12-26
27.1557,27.1557,26.9269,26.9909,358200,1994-12-27
27.0916,27.0916,26.9818,27.0092,220100,1994-12-28
27.0642,27.0916,26.6889,26.6889,2209500,1994-12-29
26.7713,26.8536,26.7621,26.817,324300,1995-01-02
26.936,26.9406,26.9406,26.9452,351800,1995-01-03
26.9635,27.0092,26.9177,26.9452,89800,1995-01-04
27.0001,27.0916,26.8903,26.9726,448400,1995-01-05
26.9635,27.0001,26.9452,27.0001,36800,1995-01-08
27.0642,27.174,27.0276,27.0276,229800,1995-01-09
27.1191,27.1191,26.8354,27.0458,222400,1995-01-10
27.0184,27.0733,26.9635,27.055,40300,1995-01-11
27.2015,27.3753,27.1649,27.3753,170600,1995-01-12
27.3662,27.5492,27.3662,27.5401,105100,1995-01-15
27.4852,27.5676,27.4485,27.5492,89500,1995-01-16
27.531,27.5264,27.5264,27.5218,84500,1995-01-17
27.4303,27.4577,27.3479,27.3662,139100,1995-01-18
27.3296,27.3387,27.2106,27.2655,78700,1995-01-19
27.0824,27.3479,27.0642,27.3479,53700,1995-01-22
27.3387,27.3845,27.3204,27.3845,32400,1995-01-23
27.2472,27.5584,27.2472,27.4577,15700,1995-01-24
27.4394,27.5218,27.3845,27.4852,9800,1995-01-25
27.6682,27.6682,27.4852,27.595,91200,1995-01-26
27.5401,27.5584,27.4394,27.476,26600,1995-01-29
27.531,27.6316,27.4852,27.5859,127500,1995-01-30
27.6225,27.7232,27.531,27.5767,380200,1995-01-31
27.5676,27.7414,27.5676,27.7414,131700,1995-02-01
27.9153,28.1808,27.8696,28.135,405100,1995-02-02
28.1259,28.3364,28.0984,28.254,405400,1995-02-05
28.2998,28.2952,28.2952,28.2906,702900,1995-02-06
28.254,28.3913,28.2357,28.2906,521500,1995-02-07
28.2448,28.2906,28.19,28.2906,390700,1995-02-08
28.254,28.3272,28.1716,28.3272,148300,1995-02-09
28.3089,28.3913,28.3089,28.3364,79700,1995-02-12
28.4279,28.4279,28.2632,28.373,170200,1995-02-13
28.373,28.5652,28.3455,28.5286,431500,1995-02-14
28.492,28.492,28.492,28.492,99300,1995-02-15
28.4645,28.4828,28.373,28.3821,49100,1995-02-16
28.3821,28.4279,28.3638,28.373,168000,1995-02-20
28.4004,28.5835,28.3821,28.5835,386400,1995-02-21
28.6933,28.794,28.6201,28.6293,402800,1995-02-22
28.6659,28.7116,28.5927,28.7025,307600,1995-02-23
28.6201,28.7025,28.4279,28.4736,280900,1995-02-26
28.4462,28.7116,28.4462,28.7116,493500,1995-02-27
28.6842,28.7208,28.5011,28.5286,242600,1995-02-28
28.5194,28.5652,28.437,28.5652,488600,1995-03-01
28.4736,28.5743,28.4004,28.5743,290000,1995-03-02
28.3821,28.5927,28.3455,28.5927,85700,1995-03-05
28.492,28.5561,28.2448,28.373,180900,1995-03-06
28.4188,28.4828,28.3181,28.4462,155900,1995-03-07
28.437,28.437,28.437,28.437,63500,1995-03-08
28.4645,28.9313,28.4279,28.8581,192100,1995-03-09
28.8397,28.83515,28.83515,28.8306,261300,1995-03-12
28.913,29.0777,28.913,29.0411,223300,1995-03-13
28.9954,28.9908,28.9908,28.9862,278500,1995-03-14
28.9588,29.1784,28.9588,29.1601,20400,1995-03-15
29.1154,29.2258,29.0969,29.189,89900,1995-03-16
29.2258,29.2258,29.1337,29.189,91700,1995-03-19
29.189,29.373,29.0693,29.1154,104400,1995-03-20
29.1705,29.1705,29.0509,29.1429,74900,1995-03-21
29.1061,29.2442,29.0693,29.1614,220500,1995-03-22
29.2533,29.5754,29.2533,29.5754,134000,1995-03-23
29.6214,29.695,29.5478,29.695,132100,1995-03-26
29.6214,29.695,29.5846,29.695,121900,1995-03-27
29.6675,29.6767,29.6767,29.6859,246100,1995-03-28
29.7503,29.7503,29.511,29.6307,298400,1995-03-29
29.4006,29.5478,29.1797,29.511,541300,1995-03-30
29.5018,29.5846,29.4834,29.5846,193300,1995-04-02
29.5939,29.7779,29.5939,29.7779,66900,1995-04-03
29.7135,29.8055,29.695,29.7779,107200,1995-04-04
29.8515,29.9159,29.7963,29.8883,352500,1995-04-05
29.9527,29.9527,29.7227,29.8607,361400,1995-04-06
29.8147,29.9159,29.7963,29.9159,285400,1995-04-09
29.9895,29.9988,29.7963,29.8147,250300,1995-04-10
29.8607,29.9159,29.8055,29.9159,150900,1995-04-11
29.9711,30.0907,29.9527,30.0816,243400,1995-04-12
30.192,30.2196,29.8147,29.9067,178900,1995-04-16
29.9343,29.9343,29.7319,29.8055,329500,1995-04-17
29.8055,29.8699,29.6214,29.7779,223000,1995-04-18
29.8607,29.9067,29.7043,29.8239,207900,1995-04-19
29.8331,29.9803,29.8331,29.9711,145000,1995-04-20
29.9527,30.3208,29.9527,30.3208,169000,1995-04-23
30.2748,30.3208,30.2196,30.238,293200,1995-04-24
30.1828,30.284,30.1092,30.2656,204400,1995-04-25
30.2196,30.3576,30.2012,30.3392,502200,1995-04-26
30.33,30.4312,30.1367,30.3852,130800,1995-04-27
30.3576,30.422,30.3024,30.3024,518700,1995-04-30
30.33,30.4128,30.2656,30.3668,228400,1995-05-01
30.468,30.7901,30.468,30.7901,724700,1995-05-02
30.8269,31.0294,30.6981,30.7717,311400,1995-05-03
30.9005,30.9005,30.6705,30.7349,314900,1995-05-04
30.7073,31.057,30.6797,30.9558,183100,1995-05-07
31.0846,31.1214,30.8822,30.9282,180600,1995-05-08
31.011,31.0201,30.8177,30.965,330300,1995-05-09
31.011,31.0478,30.9097,31.0478,351700,1995-05-10
30.9282,31.1398,30.919,31.0662,94600,1995-05-11
31.149,31.2134,31.0846,31.2134,147200,1995-05-14
31.2042,31.3054,31.149,31.2318,221600,1995-05-15
31.2318,31.241,31.0846,31.1122,189200,1995-05-16
31.057,31.0754,30.6613,30.6613,577800,1995-05-17
30.6153,30.7349,30.5693,30.6797,363900,1995-05-18
30.7809,31.0662,30.7625,31.0201,216000,1995-05-21
31.0754,31.3054,30.9833,31.3054,136800,1995-05-22
31.3607,31.4618,31.0938,31.287,370800,1995-05-23
31.195,31.3422,31.0478,31.3146,379900,1995-05-24
31.195,31.2042,30.8361,30.9558,518600,1995-05-25
31.0294,31.1122,30.8453,30.9465,61500,1995-05-29
30.8913,31.5907,30.8913,31.5907,564500,1995-05-30
31.4527,31.7471,31.3607,31.5079,810100,1995-05-31
31.379,31.7563,31.2686,31.5355,112900,1995-06-01
31.5355,31.8299,31.5079,31.7287,257200,1995-06-04
31.7011,31.8115,31.6735,31.6735,165800,1995-06-05
31.6091,31.6275,31.4711,31.5079,41900,1995-06-06
31.4987,31.5907,31.4343,31.4343,141100,1995-06-07
31.3699,31.4067,31.0662,31.2502,304900,1995-06-08
31.3514,31.5539,31.333,31.425,378500,1995-06-11
31.5723,31.7839,31.5447,31.7656,120000,1995-06-12
31.7195,31.7747,31.6183,31.7379,389400,1995-06-13
31.7839,31.9404,31.7287,31.876,274500,1995-06-14
31.8127,31.97,31.8127,31.97,325100,1995-06-15
32.0626,32.3495,32.0441,32.331,134600,1995-06-18
32.2384,32.24305,32.24305,32.2477,287800,1995-06-19
32.3495,32.3773,32.2292,32.2292,158200,1995-06-20
32.3681,32.6735,32.3681,32.655,297000,1995-06-21
32.581,32.5856,32.5856,32.5902,315400,1995-06-22
32.4976,32.5532,32.2014,32.2014,132900,1995-06-25
32.1922,32.4051,32.1181,32.1367,127700,1995-06-26
32.1367,32.4329,32.0348,32.3032,212600,1995-06-27
32.3032,32.3865,32.0256,32.2477,89200,1995-06-28
32.3125,32.4236,32.1644,32.2292,714100,1995-06-29
32.2662,32.3495,32.2662,32.3495,9500,1995-07-02
32.4421,32.618,32.3681,32.4699,409300,1995-07-04
32.4791,32.8864,32.4143,32.8864,202500,1995-07-05
32.8216,33.0437,32.8031,33.0345,481700,1995-07-06
33.0623,33.05765,33.05765,33.053,400400,1995-07-09
33.0252,33.053,32.8494,32.8956,420500,1995-07-10
32.9604,33.3585,32.8956,33.3029,203400,1995-07-11
33.2566,33.3307,33.1918,33.2288,215600,1995-07-12
33.053,33.2288,33.0252,33.2011,543700,1995-07-13
33.2474,33.4232,33.2196,33.3862,171500,1995-07-16
33.3307,33.3307,33.0715,33.0993,221200,1995-07-17
32.9697,33.0067,32.1089,32.7383,486600,1995-07-18
32.7753,32.9234,32.5994,32.8586,318900,1995-07-19
32.8308,32.8262,32.8262,32.8216,94000,1995-07-20
32.8678,33.0993,32.8678,33.0623,108400,1995-07-23
33.0993,33.3585,32.9975,33.3121,107400,1995-07-24
33.2936,33.289,33.289,33.2844,167800,1995-07-25
33.4417,33.5898,33.4417,33.5621,187700,1995-07-26
33.5898,33.5898,33.3214,33.3492,415600,1995-07-27
33.3769,33.4047,33.1918,33.2659,342500,1995-07-30
33.3121,33.3121,33.0252,33.2104,141000,1995-07-31
33.4047,33.6453,33.0807,33.1363,240400,1995-08-01
32.9049,33.1456,32.8494,33.127,1193600,1995-08-02
33.1918,33.2196,33.127,33.164,240500,1995-08-03
33.2381,33.2381,33.2381,33.2381,193100,1995-08-06
33.2566,33.24735,33.24735,33.2381,951900,1995-08-07
33.3492,33.3492,33.2011,33.2288,107100,1995-08-08
33.2659,33.3399,33.0159,33.1548,280800,1995-08-09
33.127,33.164,32.8308,32.9697,257200,1995-08-10
33.053,33.2659,32.9789,33.2659,254800,1995-08-13
33.2566,33.2566,32.9697,33.2011,44400,1995-08-14
33.1733,33.2936,33.1363,33.2936,374900,1995-08-15
33.3121,33.3121,33.1178,33.2381,353800,1995-08-16
33.4047,33.414,33.2474,33.2751,85400,1995-08-17
33.414,33.5528,33.1733,33.1826,266700,1995-08-20
33.2288,33.2381,33.2381,33.2474,220200,1995-08-21
33.2751,33.2936,33.127,33.127,176500,1995-08-22
33.1363,33.2288,33.0252,33.164,167400,1995-08-23
33.2196,33.4047,33.2196,33.3492,195000,1995-08-24
33.4417,33.4417,33.1733,33.2288,293000,1995-08-27
33.2659,33.3214,33.0345,33.3121,1133100,1995-08-28
33.3399,33.4232,33.3029,33.3862,437400,1995-08-29
33.3769,33.4695,33.3492,33.414,491900,1995-08-30
33.4047,33.6176,33.3769,33.5621,629900,1995-08-31
33.6639,33.8953,33.6083,33.8768,272200,1995-09-04
33.9045,33.9786,33.8953,33.9415,214500,1995-09-05
33.9786,33.9971,33.9138,33.9601,258800,1995-09-06
34.0896,34.0896,34.0896,34.0896,107300,1995-09-07
34.1452,34.247,34.1452,34.1822,260700,1995-09-10
34.1915,34.3396,34.1082,34.3396,139500,1995-09-11
34.3025,34.5432,34.2933,34.4969,239800,1995-09-12
34.6173,34.8394,34.5247,34.8116,457600,1995-09-13
34.7834,34.79275,34.79275,34.8021,431200,1995-09-14
34.6811,34.67645,34.67645,34.6718,307500,1995-09-17
34.7369,34.8579,34.616,34.8393,549600,1995-09-18
34.8951,35.0068,34.8672,35.0068,290800,1995-09-19
34.9603,34.9882,34.5788,34.7183,508500,1995-09-20
34.4392,34.7649,34.4112,34.7276,449900,1995-09-21
34.7649,34.7649,34.5508,34.6718,130000,1995-09-24
34.7742,34.8579,34.5788,34.6625,466600,1995-09-25
34.5136,34.6532,34.2996,34.6346,654400,1995-09-26
34.6625,34.8951,34.6346,34.8951,456200,1995-09-27
34.8672,35.0812,34.7834,34.83,606600,1995-09-28
34.83,34.9138,34.5694,34.6532,293100,1995-10-01
34.6532,34.7462,34.5136,34.6904,839700,1995-10-02
34.709,34.709,34.6066,34.6532,248800,1995-10-03
34.6904,34.7555,34.5973,34.7555,268800,1995-10-04
34.7742,34.7788,34.7788,34.7834,75300,1995-10-05
34.6532,34.6718,34.4299,34.495,358200,1995-10-08
34.1414,34.4764,34.1042,34.4764,360800,1995-10-09
34.5973,34.59265,34.59265,34.588,228100,1995-10-10
34.616,34.8207,34.616,34.8021,199800,1995-10-11
34.9603,35.0533,34.9138,34.9138,488100,1995-10-12
34.8114,34.8765,34.7462,34.7462,443600,1995-10-15
34.7834,35.0161,34.7183,34.9788,146000,1995-10-16
35.1464,35.1929,34.9696,35.0812,228100,1995-10-17
35.0626,35.2487,35.0161,35.2487,500600,1995-10-18
35.2208,35.2487,35.0347,35.0347,748400,1995-10-19
34.8672,35.0254,34.8672,34.9603,533000,1995-10-22
35.0068,35.00215,35.00215,34.9975,172200,1995-10-23
35.0254,35.0719,34.709,34.709,302700,1995-10-24
34.7649,34.7927,34.1135,34.3927,606800,1995-10-25
34.3554,34.6532,34.1972,34.6532,905800,1995-10-26
34.7369,34.8951,34.7369,34.8765,488700,1995-10-29
34.9696,35.044,34.7276,34.7276,508200,1995-10-30
34.709,35.0068,34.6811,35.0068,415700,1995-10-31
34.951,35.2301,34.951,35.2301,326000,1995-11-01
35.2766,35.2766,35.2766,35.2766,615000,1995-11-02
35.2673,35.2673,35.1464,35.1557,311200,1995-11-05
35.1371,35.1371,34.9138,35.0254,358200,1995-11-06
35.0719,35.3604,35.0719,35.3418,357200,1995-11-07
35.4814,35.47675,35.47675,35.4721,503700,1995-11-08
35.2766,35.4999,35.2673,35.4534,795600,1995-11-09
35.3883,35.5279,35.3232,35.4162,818500,1995-11-12
35.3511,35.4255,35.1836,35.1836,341800,1995-11-13
35.2208,35.5465,35.2022,35.5372,584700,1995-11-14
35.5372,35.7698,35.5279,35.7326,577700,1995-11-15
35.7884,35.8536,35.7419,35.8443,267000,1995-11-16
35.9001,35.9094,35.6488,35.6582,448800,1995-11-19
35.6954,35.9466,35.6861,35.9466,119200,1995-11-20
35.9187,35.956,35.8349,35.8349,351600,1995-11-21
35.8722,35.928,35.8443,35.928,62400,1995-11-23
36.0025,36.1141,35.9373,35.9373,273000,1995-11-26
35.9094,36.3188,35.8256,36.3188,479000,1995-11-27
36.384,36.384,36.2351,36.356,549200,1995-11-28
36.356,36.4491,36.2351,36.2723,286200,1995-11-29
36.3188,36.3188,36.3188,36.3188,465200,1995-11-30
36.4026,36.7655,36.356,36.7655,631700,1995-12-03
36.7283,37.0447,36.7004,37.0074,567700,1995-12-04
37.1005,37.09585,37.09585,37.0912,272800,1995-12-05
37.0447,37.0912,36.8679,36.8958,289700,1995-12-06
37.054,37.0632,36.7841,37.0167,296900,1995-12-07
37.0912,37.2494,37.0167,37.1749,186500,1995-12-10
37.0074,37.1377,37.0074,37.0632,299400,1995-12-11
37.1098,37.3424,37.1098,37.2959,390700,1995-12-12
37.3331,37.3982,36.933,37.026,395000,1995-12-13
37.077,37.077,36.9084,37.0395,416700,1995-12-14
36.7118,36.7118,36.3186,36.328,862300,1995-12-17
36.3467,36.7586,36.2999,36.7118,1022600,1995-12-18
36.8242,36.8616,36.356,36.356,1349800,1995-12-19
36.5714,36.6556,36.4029,36.5433,857600,1995-12-20
36.7399,36.7774,36.6369,36.6744,332800,1995-12-21
36.8242,36.871,36.7493,36.8523,432200,1995-12-25
36.9459,36.9459,36.768,36.8335,151800,1995-12-26
36.7586,36.9459,36.7025,36.7961,256200,1995-12-27
36.8335,36.8382,36.8382,36.8429,339200,1995-12-28
36.7961,37.2362,36.7586,37.2362,514400,1996-01-01
37.3579,37.34855,37.34855,37.3392,610300,1996-01-02
37.386,37.5264,36.6837,36.9833,1129700,1996-01-03
36.7399,37.0021,36.6556,36.9084,302400,1996-01-04
37.0395,37.0442,37.0442,37.0489,179900,1996-01-07
37.1612,37.1894,36.328,36.4122,415500,1996-01-08
36.3654,36.4403,35.7381,35.9347,787700,1996-01-09
35.9909,36.1501,35.8223,36.1501,513200,1996-01-10
36.2437,36.2531,35.7568,36.0938,390400,1996-01-11
36.1033,36.225,35.8691,36.0189,154200,1996-01-14
36.1969,36.4871,35.8879,36.459,454600,1996-01-15
36.3748,36.36075,36.36075,36.3467,407600,1996-01-16
36.4871,36.47775,36.47775,36.4684,425600,1996-01-17
36.4684,36.8054,36.4309,36.7118,169800,1996-01-18
36.6837,36.8054,36.6182,36.7212,288200,1996-01-21
36.7025,36.8054,36.6276,36.8054,362200,1996-01-22
36.8616,37.1799,36.8429,37.105,1506500,1996-01-23
37.1331,37.1519,36.9272,36.974,298400,1996-01-24
36.9459,37.3111,36.8991,37.2923,726300,1996-01-25
37.2643,37.4421,37.2362,37.4421,254800,1996-01-28
37.517,37.8354,37.4702,37.7605,272100,1996-01-29
37.7511,38.1631,37.7324,38.1537,498000,1996-01-30
38.1162,38.2941,38.0882,38.2941,373900,1996-01-31
38.2754,38.3597,38.0507,38.135,496200,1996-02-01
38.0694,38.5002,38.0133,38.4439,295300,1996-02-04
38.4627,38.8466,38.4065,38.8091,301600,1996-02-05
38.7998,39.0338,38.7623,39.0338,585100,1996-02-06
38.9776,39.4926,38.9027,39.4551,1526600,1996-02-07
39.4364,39.4411,39.4411,39.4458,804600,1996-02-08
39.5207,39.9233,39.4832,39.7454,626500,1996-02-11
39.5768,39.9608,39.5488,39.6612,1045900,1996-02-12
39.633,39.7641,39.296,39.3147,431400,1996-02-13
39.2304,39.4926,39.0245,39.0713,889500,1996-02-14
38.9964,39.09,38.7904,38.9121,606100,1996-02-15
38.6125,38.7249,38.2754,38.5282,492300,1996-02-19
38.6031,39.0338,38.6031,39.0057,434000,1996-02-20
39.2211,39.7454,39.193,39.6237,721400,1996-02-21
39.8484,39.9139,39.1462,39.5113,1430400,1996-02-22
39.399,39.4832,38.9308,38.9496,1408400,1996-02-25
39.0432,39.0525,38.65,38.8278,601000,1996-02-26
39.1368,39.3896,38.65,38.65,865900,1996-02-27
38.4253,38.9215,38.2754,38.2754,914300,1996-02-28
38.7342,38.884,38.1162,38.884,1452600,1996-02-29
38.9683,39.3428,38.8372,39.1087,652600,1996-03-03
39.0151,39.4739,38.9964,39.4739,402000,1996-03-04
39.4177,39.53,39.1274,39.1274,624700,1996-03-05
39.2023,39.3428,39.09,39.3241,534200,1996-03-06
38.4627,38.8747,37.1519,38.0507,2289900,1996-03-07
37.9009,38.547,37.7886,38.4907,1511400,1996-03-10
38.238,38.21455,38.21455,38.1911,1385300,1996-03-11
38.4439,38.4486,38.4486,38.4533,1019300,1996-03-12
38.5095,38.8372,38.4907,38.6219,725600,1996-03-13
38.5584,38.7183,38.3703,38.596,869200,1996-03-14
38.9534,39.3389,38.8687,39.3389,917600,1996-03-17
39.687,39.687,39.1227,39.2543,858300,1996-03-18
39.4424,39.4424,38.9064,39.2073,744300,1996-03-19
39.2543,39.2732,38.9816,39.1132,650800,1996-03-20
39.1321,39.3202,39.0851,39.2167,344500,1996-03-21
39.5741,39.6117,39.038,39.1415,802400,1996-03-24
39.0756,39.433,39.038,39.3295,969400,1996-03-25
39.386,39.4142,38.9346,38.9722,809600,1996-03-26
38.8311,39.1415,38.8217,39.1227,1001300,1996-03-27
39.2355,39.2355,38.7465,38.9346,457700,1996-03-28
39.1227,39.3954,39.0004,39.386,773400,1996-03-31
39.433,39.4612,39.3013,39.4612,638800,1996-04-01
39.3202,39.4894,39.2261,39.4612,288000,1996-04-02
39.4612,39.5553,39.4236,39.433,934900,1996-04-03
38.4456,38.7559,38.2762,38.7559,2217200,1996-04-07
38.9064,38.9064,38.5302,38.6054,1180900,1996-04-08
38.5396,38.7089,37.7684,37.9189,939500,1996-04-09
38.0129,38.201,37.3923,37.8718,1276000,1996-04-10
38.1352,38.4079,38.0223,38.3515,411300,1996-04-11
38.549,38.7183,38.4267,38.6713,484200,1996-04-14
38.7465,38.9158,38.6618,38.7841,429700,1996-04-15
38.7465,38.8594,38.4267,38.69,525300,1996-04-16
38.7841,38.8687,38.5772,38.7465,818600,1996-04-17
38.9346,39.038,38.7747,38.8405,885100,1996-04-18
39.1979,39.2919,38.8781,39.1415,828900,1996-04-21
39.0756,39.2919,38.991,39.2637,225400,1996-04-22
39.4612,39.4612,39.038,39.1227,699000,1996-04-23
39.2073,39.4612,38.9722,39.3013,475500,1996-04-24
39.4048,39.3954,39.3954,39.386,563300,1996-04-25
39.2167,39.4612,39.2167,39.386,219900,1996-04-28
39.386,39.4612,39.1979,39.3578,184400,1996-04-29
39.3484,39.6023,39.2919,39.4424,561900,1996-04-30
39.1321,39.3484,38.5772,38.7653,1299600,1996-05-01
38.991,39.1132,38.3703,38.7089,1329300,1996-05-02
38.8594,38.8594,38.3327,38.6713,647500,1996-05-05
38.6713,38.6713,38.3797,38.5113,582100,1996-05-06
38.3233,38.991,37.9659,38.991,1694700,1996-05-07
38.8594,39.1603,38.8217,38.9628,593400,1996-05-08
39.3484,39.3484,39.3484,39.3484,925100,1996-05-09
39.4424,40.1101,39.4048,39.9408,867500,1996-05-12
40.1007,40.2888,40.0631,40.1854,632300,1996-05-13
40.1948,40.5145,40.1101,40.1384,466100,1996-05-14
39.9127,40.2888,39.8938,40.223,514400,1996-05-15
40.3265,40.5051,40.3265,40.4393,427700,1996-05-16
40.7214,40.7167,40.7167,40.712,788500,1996-05-19
40.7779,40.8531,40.6274,40.6556,352700,1996-05-20
40.7026,41.0412,40.5616,41.0412,1218100,1996-05-21
41.0976,41.1917,40.6462,40.8719,967900,1996-05-22
40.9095,41.1258,40.8907,41.0317,659100,1996-05-23
41.1541,41.1541,40.5145,40.618,456400,1996-05-27
40.7026,40.7403,40.2136,40.3452,649600,1996-05-28
40.2888,40.759,40.176,40.5522,895800,1996-05-29
40.5427,40.712,40.2512,40.2512,923500,1996-05-30
40.2606,40.3922,40.1478,40.3641,503100,1996-06-02
40.5522,40.6838,40.4769,40.6462,627100,1996-06-03
40.665,41.0506,40.5803,41.0036,428000,1996-06-04
41.2293,41.2293,40.6274,40.7026,523300,1996-06-05
39.8374,40.712,39.8374,40.7026,1422800,1996-06-06
40.6462,40.7684,40.5051,40.5709,548800,1996-06-09
40.7214,40.9471,40.5333,40.5333,688700,1996-06-10
40.665,40.7684,40.3922,40.4581,1120600,1996-06-11
40.5522,40.6086,40.223,40.4581,1502000,1996-06-12
40.4769,40.4769,40.1571,40.2888,1468200,1996-06-13
40.3076,40.4581,40.1571,40.2606,1101000,1996-06-16
40.2324,40.3452,39.9221,39.9314,718000,1996-06-17
40.1195,40.1148,40.1148,40.1101,552100,1996-06-18
40.1478,40.2794,39.8374,40.0819,1234400,1996-06-19
40.2736,40.4249,40.1602,40.4249,573300,1996-06-20
40.5194,40.50995,40.50995,40.5005,416500,1996-06-23
40.6139,40.6423,40.4059,40.4532,454400,1996-06-24
40.4059,40.491,40.1696,40.179,838200,1996-06-25
40.179,40.5666,40.0278,40.4627,1090500,1996-06-26
40.6328,40.6186,40.6186,40.6044,1060800,1996-06-27
40.7085,40.9637,40.6518,40.9543,471300,1996-06-30
40.9165,40.9259,40.7368,40.803,389400,1996-07-01
40.7841,40.8408,40.5761,40.7179,308300,1996-07-02
40.0089,40.198,39.5551,39.678,842900,1996-07-04
39.7064,39.9238,39.4038,39.5173,942000,1996-07-07
39.6969,39.68745,39.68745,39.678,716300,1996-07-08
39.6686,39.8387,39.2809,39.8387,1132300,1996-07-09
39.6686,39.7442,38.6475,39.0351,1587400,1996-07-10
39.1013,39.0824,39.0824,39.0635,1312000,1996-07-11
39.158,39.158,37.9101,37.9101,1951300,1996-07-14
38.0235,38.0141,38.0141,38.0047,4141000,1996-07-15
38.5719,38.7232,38.1181,38.4585,1340500,1996-07-16
38.5719,39.054,38.3166,38.9879,1432500,1996-07-17
38.8933,38.9501,38.4963,38.7042,1216000,1996-07-18
38.4395,38.43005,38.43005,38.4206,519800,1996-07-21
38.4773,38.6853,37.8628,37.929,1479800,1996-07-22
37.4752,38.2316,37.2862,38.0047,2463400,1996-07-23
38.3828,38.4585,38.1937,38.345,1989800,1996-07-24
38.4585,38.6097,38.3544,38.553,642300,1996-07-25
38.4963,38.553,38.0803,38.1276,1297900,1996-07-28
38.3828,38.5341,38.0803,38.4963,1868200,1996-07-29
38.5246,38.8839,38.4301,38.7799,767100,1996-07-30
38.8177,39.5645,38.761,39.4227,1168600,1996-07-31
39.9333,40.2925,39.782,40.2736,1098500,1996-08-01
40.283,40.2925,39.9143,40.0372,710200,1996-08-04
40.0278,40.2452,39.8103,40.1602,640000,1996-08-05
40.3114,40.3871,40.0089,40.2641,917800,1996-08-06
